keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Philip Resnick,PIKESVILLE VOLUNTEER FIRE CO,KKAUPED8MQU5,6FNF5,"40 E Sudbrook LN,Pikesville, Maryland,21208-4013, United States","40 E. Sudbrook Lane,Baltimore, Maryland,21208-4013, United States",http://www.pvfd32.org/,"Feb 4, 1897",PHILIP Goldsmith,Kathleen Resnick,"Maryland, United States",Maryland 02
Raja Srinivasan,GEOIDENTITY INC,WCRMRPRN46E5,8M6Q6,"901 Campisi WAY,Suite 300,Campbell, California,95008-2376, United States","901 Campisi WAY,Suite 300,Campbell, California,95008-2376, United States",https://www.geoidentity.com/,"Nov 13, 2012","Rajagopalan Srinivasan, Owner","Rajagopalan Srinivasan, Owner","Virginia, United States",California 16
Aquaponics,,,,"MW/Z/D/81,null,Bububu,255, TZA",,,,,,,
Aquaponics,,,,"10305 SW WILSONVILLE RD,WILSONVILLE, OR,97070-7684, USA",,,,,,,
Aquaponics,,,,"5861 GARFIELD ST,HOLLYWOOD, FL,33021-5152, USA",,,,,,,
Aquaponics,,,,"54 TRACY LANE,THOMASVILLE, GA,31757-1931, USA",,,,,,,
Aquaponics,,,,"412 Loch Haven Dr,Conyers, GA,30058, USA",,,,,,,
Professional services for Tech,,,,,,,,,,,
Star Kim,WATERBASE LLC,XL9NFNPLGHZ9,9ZM51,"2820 Red Star LN,Alexandria, Virginia,22303-2449, United States","2820 Red Star LN,Alexandria, Virginia,22303-2449, United States",,"Nov 6, 2023","Hyunhee Kim, President","Hyunhee Kim, President","Virginia, United States",Virginia 08
Star Kim,SIX STAR EVENTS LLC,XMVLTDL5M3N5,7GXF4,"341 Victory RD,Winchester, Virginia,22602-4566, United States","341 Victory RD,Winchester, Virginia,22602, United States",,"Apr 30, 2009",Kim James,Kim James,"Virginia, United States",Virginia 06
Star Kim,,,,,,,,,,,
Star Kim,,,,,,,,,,,
Star Kim,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
Digital Mental Health App,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Entrepreneurship,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
SPaDe,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
The Light Providers,,,,,,,,,,,
The Light Providers,,,,,,,,,,,
Team 8,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
MARS Technology LLC,MARS TECHNOLOGY SERVICES LLC,G16YW56P69N9,9FVD3,"10270 E Taron DR APT 384,Elk Grove, California,95757-8237, United States","10270 E Taron DR APT 384,Elk Grove, California,95757-8237, United States",,"Mar 26, 2021","Michael Robinson, CEO","Michael Robinson, CEO","California, United States",California 07
MARS Technology LLC,EAGLE EYE CONSTRUCTION LLC,W9RHY4NRG8A3,9RE44,"135 Technology DR STE 204,Canonsburg, Pennsylvania,15317-9549, United States","135 Technology DR STE 204,Canonsburg, Pennsylvania,15317-9549, United States",https://eagleeyeservices.com/,"Apr 1, 2004",Todd J McKinney,Todd J McKinney,"Pennsylvania, United States",Pennsylvania 14
MARS Technology LLC,,,,,,,,,,,
Travel Rx LLC,RX ASSOCIATES LLC,DWH3L1DELF56,6RMX5,"2996 Jefferson Davis HWY,Stafford, Virginia,22554-1730, United States","P.O. Box 3535,Williamsburg, Virginia,23187, United States",,"Aug 1, 2009","Kimberly Armstead, COO","HITESH PATEL, Mr.","Virginia, United States",Virginia 07
Travel Rx LLC,,,,,,,,,,,
Digital Network Group,"DIGITAL GROUP, LLC",MJG3TUKLX2N4,8HU95,"913 Myatt Industrial DR,Madison, Tennessee,37115-2429, United States","913 Myatt Industrial Drive,Madison, Tennessee,37115-2429, United States",https://www.digitalgroupllc.com/,"Jun 22, 2006",Michael Bohannon,"Robin Schaffer, Controller","Tennessee, United States",Tennessee 06
Digital Network Group,"COMPUTER EXPERTS GROUP, LTD.",D7PNMPRW5CM3,82WJ1,"19 Cross ST,Katonah, New York,10536-1121, United States","Pob 25,Katonah, New York,10536-0025, United States",http://www.computerexpertsgroup.com/,"Jan 9, 2002",Michael Schechter,Michael Schechter,"New York, United States",New York 17
Digital Network Group,"TENNESSEE INDEPENDENT TELECOMMUNICATIONS GROUP, LLC",LNXEQDV7LGW1,9HPP4,"211 Commerce ST,STE 610,Nashville, Tennessee,37201-1806, United States","211 Commerce ST.,Suite 610,Nashville, Tennessee,37201, United States",https://www.irisnetworksusa.com/,"Nov 25, 1998","Sheryl Kilgore, CFO","Steven Brownworth, VP, Regulatory and Vendor Management","Tennessee, United States",Tennessee 07
Digital Network Group,RIDGENET NETWORK GROUP LLC,T7XMRJ983RJ5,9CWY6,"6833 N Highway 1247,Science Hill, Kentucky,42553-9127, United States","6833 N Highway 1247,Science Hill, Kentucky,42553-9127, United States",https://www.ridgenet.us/,"Feb 17, 2012","Tim Roy, COO","Alex Wilson, CFO","Kentucky, United States",Kentucky 05
Digital Network Group,FRANKLIN VEHICLE GROUP LLC,ZZ52P6VATK48,9HW25,"1104 Cortez RD,Lake Ariel, Pennsylvania,18436-4403, United States","1104 Cortez RD,Lake Ariel, Pennsylvania,18436-4403, United States",,"Dec 18, 2021",David Ziembicki,David Ziembicki,"Pennsylvania, United States",Pennsylvania 08
Dirigible Systems,,,,"363 Buckingham Way,null,Westminster, MD,21157-4547, USA",,,,,,,
"Insight Engineering, Inc.",,,,,,,,,,,
"Insight Engineering, Inc.","INSIGHT ANALYTICS SOLUTIONS USA, INC",XJGYA41ANZ16,8HVE3,"2440 Junction PL STE 400,Boulder, Colorado,80301-1209, United States","2440 Junction PL STE 400,Boulder, Colorado,80301-1209, United States",https://onyxinsight.com/,"Dec 7, 2016",Amy Austin,Amy Ausitn,"Colorado, United States",Colorado 02
"Insight Engineering, Inc.",CENSEO INSIGHT INC,EJ36VJG7FA16,6PVV4,"3400 Harbor AVE SW,STE 351,Seattle, Washington,98126-2394, United States","PO Box 46189,Seattle, Washington,98146, United States",,"Jan 1, 2012",Daniel C Kao,Daniel Kao,"Washington, United States",Washington 07
"Insight Engineering, Inc.","CGI TECHNICAL SERVICES, INC.",EH5BCKN42FM5,9DS05,"1612 Insight PL,Redding, California,96003-1492, United States","1612 Insight PL.,Redding, California,96003, United States",https://www.cgitechnical.com/,"Feb 11, 1999","SHERRIE TEC CURRY, SECRETARY","SHERRIE CURRY, SECRETARY","California, United States",California 01
"Insight Engineering, Inc.","INSIGHT-AWP, LLC",F2UKT5L4W1Z1,8N8G8,"520 Amalfi DR,Kemah, Texas,77565-1656, United States","520 Amalfi DR,Kemah, Texas,77565-1656, United States",https://www.insight-awp.com/,"Oct 31, 2017","Gregorio Labbozzetta, Director of Information Management","Geoff Ryan, CEO","Texas, United States",Texas 14
"PerSoN Clinic, LLC",WHOLE PERSON CARE CLINIC,TP7UTM98KY79,(blank),"120 N Ash ST,Escondido, California,92027-3058, United States","120 N Ash ST,Escondido, California,92027-3058, United States",https://www.wpcc.org/,"Mar 23, 2020",Xochil Alcorn,Xochil Alcorn,"California, United States",California 48
"PerSoN Clinic, LLC",FIRST PERSON CARE CLINIC,HRAATANFJ7C3,6VPF9,"1200 S 4TH ST,STE 111,Las Vegas, Nevada,89104-1046, United States","1200 S 4TH ST - Suite 111,Las Vegas, Nevada,89104-1046, United States",https://www.firstpersonclinic.org/,"Feb 27, 2013","Roxana Valeton, CEO","Roxana Valeton, CEO","Nevada, United States",Nevada 04
"X-wave Innovations, Inc","X-WAVE INNOVATIONS, INC.",EDJ3MSJR9NK7,6FUX9,"555 Quince Orchard RD STE 510,Gaithersburg, Maryland,20878-1464, United States","555 Quince Orchard RD,STE 510,Gaithersburg, Maryland,20878-1464, United States",http://www.x-waveinnovations.com/,"Aug 4, 2009",JENNIFER DUAN,DAN XIANG,"Maryland, United States",Maryland 06
Sanchez Engineering Services,MICHAEL SANCHEZ,E29EATQDWF96,8D6K2,"1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States","1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States",https://www.sanchezeng.com/,"Jan 2, 2017","Michael D Sanchez, Owner","Michael D Sanchez, Owner","Virginia, United States",Virginia 09
Sanchez Engineering Services,SANCHEZ ARANA ILIA,JERHJYN5A9V7,7GTK1,"Villa Caparra 26 J ST,Guaynabo, Puerto Rico,00966-2202, United States","Villa Caparra 26 J ST,Guaynabo, Puerto Rico,00966-2202, United States",,"Dec 12, 1984","Ilia Sanchez Arana, Architect","Ilia Sanchez Arana, Architect","Puerto Rico, United States",Puerto Rico 98
Sanchez Engineering Services,FIVETWO ENGINEERING SERVICES LLC,H8HDB599D8F7,9ZB32,"8600 Landover LN,Bakersfield, California,93311-2519, United States","8600 Landover LN,Bakersfield, California,93311-2519, United States",https://fivetwoeng.com/,"Jun 20, 2024","Manuel Sanchez, Admin","Manuel Sanchez, Admin","California, United States",California 20
Sanchez Engineering Services,"MDM CONSULTING GROUP, LLC",GP9RENVKZMG4,96MG6,"195 Calle Almendro,Guaynabo, Puerto Rico,00971-4007, United States","Calle Almendro #195,Finca Elena,Guaynabo, Puerto Rico,00971, United States",https://www.mdmgrouppr.com/,"Sep 23, 2020","Mariette Sanchez, Ms.","Mariette Sanchez, Ms.","Puerto Rico, United States",Puerto Rico 98
Sanchez Engineering Services,BLACK DIAMOND CONSULTING CORPORATION,PPZECEJMLNQ3,74N88,"43023 Park Creek Drive,Ashburn, Virginia,20148-4140, United States","43023 Park Creek Drive,Ashburn, Virginia,20148-4140, United States",http://bdcng.com/,"Apr 11, 2014",Sergio Sanchez,Sergio Sanchez,"Virginia, United States",Virginia 10
Virtual Apprentice,,,,"1 RESEARCH CT,STE 450,ROCKVILLE, MD,20850-6252, USA",,,,,,,
Virtual Apprentice,,,,,,,,,,,
Dost,,,,,,,,,,,
Dost,,,,,,,,,,,
Dost,,,,,,,,,,,
Dost,,,,,,,,,,,
Eric Lee,,,,,,,,,,,
Eric Lee,,,,,,,,,,,
Eric Lee,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
Jay Lee,,,,,,,,,,,
Jay Lee,,,,,,,,,,,
#ERROR!,,,,,,,,,,,
#ERROR!,,,,,,,,,,,
#ERROR!,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
Robinson Scientifics LLC,,,,"5000 THAYER CTR STE C,null,OAKLAND, MD,21550-1139, USA",,,,,,,
Rise Technology Inc,"RISE AUTISM TECHNOLOGY, INC.",U41ZHF9ATDE4,9CMT5,"1070 W Houghton Lake DR,Prudenville, Michigan,48651-9673, United States","1070 W Houghton Lake DR,Prudenville, Michigan,48651, United States",https://www.risevr.tech/,"May 15, 2017",Margaret Ficaj,"Margaret Ficaj, CEO","Michigan, United States",Michigan 01
Rise Technology Inc,TPC TECHNOLOGY PARTNERS,ZCLTY36X2MZ6,92EA9,"67 Hatherly Rise,Plymouth, Massachusetts,02360-3598, United States","67 Hatherly Rise,Plymouth, Massachusetts,02360-3598, United States",,"Aug 3, 2020","Michael E Buck, Mr.","Michael E Buck, Mr.","Massachusetts, United States",Massachusetts 09
Rise Technology Inc,RISE EDUCATION SCHOOLS INC.,JE62KFK3QLV8,76EG2,"6101 NW 31ST ST,Margate, Florida,33063-7035, United States","6101 NW 31ST Street,Margate, Florida,33311, United States",http://www.riseacademyschools.com/,"Oct 5, 2005","Carmella Morton, Executive Director","Carmella Morton, Executive Director","Florida, United States",Florida 23
Rise Technology Inc,RISE INNOVATIONS LLC,ZRFRSYDB5D45,9W2R3,"3504 Viburnum DR,Wylie, Texas,75098-7458, United States","3504 Viburnum DR,Wylie, Texas,75098-7458, United States",https://www.rise-innovations.com/,"Mar 18, 2024",Parth Kakadiya,Parth Kakadiya,"Texas, United States",Texas 03
Rise Technology Inc,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,SL4QQ93Y7TM1,SDZ82,"PALASHI, Bokshi Bazar,Dhaka,1000, Bangladesh","8TH Floor Ece Building West Palashi Buet,Dhaka, Dhaka,1205, Bangladesh",,"Jan 1, 1962","Muhammad A Talukder, Dr","Muhammad A Talukder, Dr","(blank), (blank)",Not Applicable
Maryland Data Science and Engineering,TYLOR DATA SERVICES LLC,ZU4SMHKJJ8H3,6Q0H3,"1385 Canterbury WAY,Potomac, Maryland,20854-6103, United States","1385 Canterbury WAY,Potomac, Maryland,20854-6103, United States",https://www.tylordata.com/,"Nov 5, 2010",DEBORAH TYLOR,DEBORAH TYLOR,"Maryland, United States",Maryland 08
Maryland Data Science and Engineering,SHAW & TOWNSEND INNOVATIONS LLC,NJ2ZQ53KPDJ4,9ZSD9,"44925 Tiffany WAY,California, Maryland,20619-2351, United States","44925 Tiffany WAY,California, Maryland,20619, United States",,"Aug 14, 2024","Jason Shaw, CEO","Jason Shaw, CEO","Maryland, United States",Maryland 05
Maryland Data Science and Engineering,SYMMACORE LLC,QUS5EF3AHVM3,9RCM5,"20210 Hidden Creek CT,Ashburn, Virginia,20147-4150, United States","4445 Corporation LN STE 264,Virginia Beach, Virginia,23462, United States",https://www.symmacore.com/,"Aug 26, 2023","Joseph Depew, CEO","Tony Depew, COO","Virginia, United States",Virginia 10
Maryland Data Science and Engineering,EMCS LLC,GC1SE416L785,61GM1,"9111 Edmonston RD,Greenbelt, Maryland,20770-1544, United States","501 Windboard WAY,Oxon Hill, Maryland,20745, United States",https://www.emcsglobal.net/,"Jul 29, 2003","Herbert L Emerson, President/CEO",Sherod J Emerson,"Maryland, United States",Maryland 04
Maryland Data Science and Engineering,TEAM DINO INC,RRZWB85K6ME5,9DUV9,"4985 Bayside RD,Chesapeake Beach, Maryland,20732-4016, United States","4985 Bayside RD,#730,Chesapeake Beach, Maryland,20732, United States",,"Feb 8, 2022",Michael Dehner,Michael Dehner,"Maryland, United States",Maryland 05
Lasarrus Clinic and Research Center,LASARRUS CLINIC AND RESEARCH CENTER INC,DD7BUVZK2EN8,6XZ47,"634 Kittendale CIR,Baltimore, Maryland,21220-2330, United States","634 Kittendale CIR,Baltimore, Maryland,21220-2330, United States",https://www.lasarrus.com/,"Jun 27, 2013","Lloyd Emokpae, Dr.","Lloyd Emokpae, Dr.","Maryland, United States",Maryland 02
"Kick Robotics, LLC",KICK ROBOTICS LLC,FUNBPPKNAA52,8QHJ4,"4806 Westway DR,Bethesda, Maryland,20816-1726, United States","4806 Westway DR,Bethesda, Maryland,20816-1726, United States",https://www.kickrobotics.com/,"Aug 3, 2020",Johnny Crupi,Johnny P Crupi,"Maryland, United States",Maryland 08
"InfraTrac, Inc.",INFRATRAC INC,SYELB4K7LDE8,551B9,"20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States","20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States",http://www.infratrac.com/,"Aug 29, 2006","SHARON FLANK, Dr.","Jon Schupp, General Manager","Delaware, United States",Maryland 06
"IES Life Sciences, Inc.",ATSC IES INC,MMWQE517KBM5,7QRW3,"1620 W Sunrise BLVD,Gilbert, Arizona,85233-5044, United States","1620 W Sunrise BLVD STE 101,Gilbert, Arizona,85233-5044, United States",https://www.atscva.com/,"Oct 3, 2016","Mark Kockler, CFO","Mark Kockler Lockler, CFO","Virginia, United States",Arizona 05
"Auxergen, Inc.",AUXERGEN INC,NMGCN8XX49C7,8LXF6,"701 E Pratt ST,STE 4011,Baltimore, Maryland,21202-3183, United States","701 E Pratt ST STE 4011,Baltimore, Maryland,21202-3183, United States",https://auxergen.com/,"Jul 22, 2015","Gregory P Contreras, CEO","Gregory P Contreras, CEO","Delaware, United States",Maryland 07
Advanced Biomimetic Sensors,"ADVANCED BIOMIMETIC SENSORS, INC.",K36KSVKVEMM6,4GA16,"6710A Rockledge DR STE 400 Unit 405,Bethesda, Maryland,20817-2847, United States","6710A Rockledge DR Suite 400,Unit 405,Bethesda, Maryland,20817-2847, United States",http://www.abs-isensors.com/,"Jun 12, 2006","ELLEN T chen, President","ELLEN T chen, President","Maryland, United States",Maryland 08
"Adloris, ltd","ADLORIS FOUNDATION, INC",F8GLQL7QZ8H3,7GGA5,"755 80TH ST S,Birmingham, Alabama,35206-3933, United States","711 W 40TH ST STE 153,101,Baltimore, Maryland,21211, United States",https://www.adloris.org/,"Jan 11, 2013",Adler Archer,Adler Archer,"Pennsylvania, United States",Alabama 07
PZA innovation LLC,PZA INNOVATION LLC,FNB4LENH6JW7,8RX88,"403 Far Hills CT,Towson, Maryland,21286-7319, United States","403 Far Hills CT,Towson, Maryland,21286, United States",,"Oct 16, 2020",Wanliang Shi,Wanliang Shi,"Maryland, United States",Maryland 02
SpringGem Weather Information,SPRINGGEM WEATHER INFORMATION LLC,FFFNG83J2BB8,848Q0,"10804 Tuckahoe WAY,North Potomac, Maryland,20878-4295, United States","10804 Tuckahoe WAY,North Potomac, Maryland,20878-4295, United States",http://www.sg-weather.com/,"Mar 17, 2017","Menglin S Jin, ceo","Menglin S Jin, ceo","Maryland, United States",Maryland 08
"Drakeford, Scott, & Associates LLC","DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,8AEX8,"15340 Palmer RD,Marston, North Carolina,28363-8310, United States","6409 Fayetteville ST #120-129,Durham, North Carolina,27713-7806, United States",http://www.drakefordassociates.org/,"Jun 25, 2007","Derrick Drakeford, Dr.",DERRICK DRAKEFORD,"North Carolina, United States",North Carolina 09
Impruvon,,,,"10900 UNIVERSITY BLVD,MANASSAS, VA,20110-2201, USA",,,,,,,
William Edwards LLC,EDWARDS WILLIAM TODD,SZRJNRA3M1S5,97VQ6,"1624 Mathis Church RD,Catawba, North Carolina,28609-7932, United States","1624 Mathis Church RD,Catawba, North Carolina,28609-7932, United States",,"Jan 1, 2020",William Edwards,William Edwards,"North Carolina, United States",North Carolina 10
William Edwards LLC,ELLWOOD CITY FORGE COMPANY,N9DVRB18H324,7ZDB6,"700 Moravia ST,New Castle, Pennsylvania,16101-3948, United States","700 Moravia ST,New Castle, Pennsylvania,16101-3948, United States",,"Dec 29, 2004","William Edwards, Chief Technical Officer","William Edwards, Chief Technical Officer","Pennsylvania, United States",Pennsylvania 16
William Edwards LLC,WILLIAM.LAW FOUNDATION,CU44VKLBTQA8,9PBL4,"168 H ST,Bakersfield, California,93304-2910, United States","168 H ST,Bakersfield, California,93304-2910, United States",https://thewlf.org/,"Oct 1, 2021",William Edwards,William Edwards,"California, United States",California 22
William Edwards LLC,PAWS AIRLINES LLC,D6V8HJ2NTCT6,9ZL41,"3145 Brandau RD,Hermitage, Tennessee,37076-3504, United States","3145 Brandau RD,Hermitage, Tennessee,37076-3504, United States",https://paws-air.com/,"Mar 27, 2024","William Edwards, CEO","William Edwards, CEO","Tennessee, United States",Tennessee 05
William Edwards LLC,PHOENIX 6 CONSULTING LLC,YK5YY1QLPGR5,9JTE3,"8150 Winding Passage DR,Colorado Springs, Colorado,80924-8113, United States","8150 Winding Passage DR,Colorado Springs, Colorado,80924-8113, United States",,"Apr 27, 2017",William Edwards,William Edwards,"Colorado, United States",Colorado 05
Training Optimization System,U R FIRST LLC,Z1WXN3GA8QZ8,7XLQ7,"1022 E Sahara AVE,Las Vegas, Nevada,89104-3218, United States","1022 E Sahara AVE,Las Vegas, Nevada,89104-3218, United States",https://www.urfirstlogistics.com/,"Feb 6, 2008","Mark Jackson, Mr","Mark Jackson, Mr","Nevada, United States",Nevada 01
Training Optimization System,SNS CONSULTING LLC,QJ6QL862Q8X6,8DH34,"434 Heritage Park Trce NW,Kennesaw, Georgia,30144-4835, United States","2615 George Busbee PKWY NW,STE 11, #338,Kennesaw, Georgia,30144-4835, United States",https://www.snsconsultingco.com/,"Nov 28, 2018",Stephanie N Robinson,Stephanie N Robinson,"Georgia, United States",Georgia 11
Training Optimization System,CSM INTERNATIONAL LLC,ZFLPL3AHJH37,8VZM6,"114 Misty Meadow LN,Lansdale, Pennsylvania,19446-4453, United States","114 Misty Meadow LN,Lansdale, Pennsylvania,19446, United States",https://www.csm-int.com/,"Jul 17, 2020","Shawn Trisler, Chief Operations Officer","Chris Trisler, Government Contracts Manager","Delaware, United States",Pennsylvania 04
Training Optimization System,"AVYANNA, LLC",J2M5KEJGKTS4,8URA3,"1300 Autumn Brook AVE,Silver Spring, Maryland,20906-6753, United States","1300 Autumn Brook AVE,Silver Spring, Maryland,20906-6753, United States",https://avy.tech/,"Dec 31, 2020",Annie Lee,Annie Lee,"Maryland, United States",Maryland 08
Training Optimization System,TETRA FIELDS LLC,FCKARMCJLC51,8J2G0,"13308 Arctic AVE,Rockville, Maryland,20853-3012, United States","13308 Arctic AVE,Rockville, Maryland,20853-3012, United States",https://www.tetrafields.com/,"Feb 24, 2020","Thomas W Chon, Chief Executive Officer","Steve K Chon, Chief Operating Officer","Maryland, United States",Maryland 08
"Intraderm, LLC","INTRADERM, LLC",M3USP5FEM621,7RXQ4,"2657G Annapolis RD STE 107,Hanover, Maryland,21076-1262, United States","2657G Annapolis RD STE 107,Hanover, Maryland,21076-1262, United States",,"Mar 27, 2012","Melanie L Adams, Owner","Melanie L Adams, Owner","Maryland, United States",Maryland 03
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",,,,"Dadhikot-9,null,Bhaktapur, null,12888, NPL",,,,,,,
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",,,,"3420 25TH AVE,GULFPORT, MS,39501-6918, USA",,,,,,,
Astek Diagnostics Inc.,,,,,,,,,,,
"Empowered Wellness, LLC",,,,,,,,,,,
"Djit Medtech, Inc.",,,,,,,,,,,
Edulis Therapeutics Inc.,,,,,,,,,,,
Tri-IT Solutions,,,,,,,,,,,
Tema LLC,,,,"Quashigah Building,TEMA FISHING HARBOUR, TEMA,TEMA,(blank), GHA",,,,,,,
Tema LLC,GROWTHAID LBG,MT63HKYKHJ77,SPRL2,"49 Devtraco BLVD GN-0490-9445 Opposite Devtraco Police Station Community 25, Tema,Tema-accra,(blank), Ghana","49 Devtraco BLVD GN-0490-9445 Opposite Devtraco Police Station Community 25, Tema,Tema-accra, Accra,(blank), Ghana",https://www.growthaid.org/,"Apr 12, 2002","Joe Lambongang, Dr.","Joe Lambongang, Dr.","(blank), Ghana",Not Applicable
Tema LLC,TEMA K WATSON,W51AQLGBDUW5,94ZE5,"109 Papahi Loop,Kahului, Hawaii,96732-2586, United States","109 Papahi Loop,Kahului, Hawaii,96732-2586, United States",,"Apr 1, 2013","Tema K Watson, President","Tema K Watson, President","Hawaii, United States",Hawaii 02
Tema LLC,INTERNATIONAL CHILD DEVELOPMENT PROGRAMME,DYDKCJWY7G75,SQNR0,"HNO. K.29C,Lily CLOSE, COMM. 20,Tema,(blank), Ghana","HNO. K.29C,Lily CLOSE, COMM. 20,Tema, Tema,(blank), Ghana",,"Nov 20, 2012","Joyce D Larnyoh, Ms","Joyce D Larnyoh, Ms","(blank), Ghana",Not Applicable
Tema LLC,WOMEN IN MEDIA INC,VVETMJ5ZE177,9W5K6,"2851 Phelps AVE,Los Angeles, California,90032-2742, United States","2851 Phelps AVE,Los Angeles, California,90032, United States",http://www.womennmedia.com/,"Jul 11, 2017","Tema Staig, Executive Director","Tema Staig, Executive Director","California, United States",California 34
DeepMirror Inc.,DEEPMIRROR LTD,NVAPN3SRGMN4,U1KD2,"86-90 Paul Street,86-90 Paul Street,London,EC2A 4NE, United Kingdom","86-90 Paul Street,86-90 Paul Street,London,EC2A 4NE, United Kingdom",,"Aug 1, 2019",Max Jakobs,Max Jakobs,"(blank), United Kingdom",Not Applicable
Integrated Pharma Services,"INTEGRATED PHARMA SERVICES, LLC",VCPJA4KNKQ54,82Z65,"4 Research CT STE 100,Rockville, Maryland,20850-3854, United States","4 Research CT.,Suite 100,Rockville, Maryland,20850-3854, United States",https://www.integratedpharmaservices.com/,"Mar 1, 2018","Mina Izadjoo, President","Mina Izadjoo, President","Maryland, United States",Maryland 08
Ionic ST,IONIC DISASTER SOLUTIONS LLC,KNA9WLMSKEU3,8PDA8,"3052 S Buchanan ST,APT B2,Arlington, Virginia,22206-1521, United States","3052 S Buchanan ST APT B2,Arlington, Virginia,22206, United States",https://www.ionicds.com/,"Jul 19, 2020","James Schumann, CEO","James Schumann, CEO","Virginia, United States",Virginia 08
Ionic ST,IONIC ERA LLC,HJ28C8XDSKP8,(blank),"15956 Bahama ST,North Hills, California,91343-3128, United States","15956 Bahama ST.,North Hills, California,91343-3128, United States",https://n/A,"Aug 20, 2018",Gevork Vartan,Gevork Vartan,"California, United States",California 32
Ionic ST,IONIC BLU LLC,UTJTVXG77BM1,(blank),"501 E Jackson ST STE 301,Tampa, Florida,33602-4929, United States","501 E Jackson ST,Suite 301,Tampa, Florida,33602, United States",,"Apr 24, 2019",Tim Diasti,Timothy Wahba,"Florida, United States",Florida 14
Ionic ST,"IONIC MINERAL TECHNOLOGIES, LLC",KJWRHTZW6NY8,9JD71,"652 S Lakeview PKWY,Bldg B,Provo, Utah,84601-3616, United States","652 S Lakeview Drive,Building B,Provo, Utah,84601, United States",https://www.ionicmt.com/,"Jul 22, 2022","Eric R Miller, CFO","Eric R Miller, CFO","Utah, United States",Utah 03
Ionic ST,IONIC MARINE SERVICES LLC,N3YYWNSMVL31,9ZY18,"3714 61ST ST,Woodside, New York,11377-2538, United States","3714 61ST ST,Woodside, New York,11377-2538, United States",,"Jul 2, 2024","Alexios Shaw, Mr","Jessica Purcell, Ms","New York, United States",New York 06
