keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Spray,SPRAY SYSTEMS OF ARIZONA INC,TWRVBK3JJLY8,0LE08,"2202 W Medtronic WAY STE 108,Tempe, Arizona,85281-5107, United States","2202 W. Medtronic WAY,Suite 108,Tempe, Arizona,85281-5107, United States",http://www.spraysystemseri.com/,"Jan 1, 1983","SHANNON BISHOP, Controller","SHANNON BISHOP, CFO","Arizona, United States",Arizona 04
Aquatonomy Inc,AQUATONOMY INC,S324XC4V3N25,95EA2,"307 Timber CT,Pittsburgh, Pennsylvania,15238-2437, United States","307 Timber CT,Pittsburgh, Pennsylvania,15238-2437, United States",https://www.aquatonomy.com/,"Aug 23, 2021",Michael Kaess,Michael Kaess,"Delaware, United States",Pennsylvania 17
Sonura LLC,SONURA INC.,RCWDXBK44D73,9XS46,"445 S 44TH ST APT 1,Philadelphia, Pennsylvania,19104-3928, United States","445 S 44TH ST APT 1,Philadelphia, Pennsylvania,19104-3928, United States",,"Sep 1, 2023",Sophie Ishiwari,Sophie Ishiwari,"Delaware, United States",Pennsylvania 03
LINKSciences,,,,"36 Rhodes Pl,null,Lutherville, MD,21093-3968, USA",,,,,,,
terraPulse,"TERRAPULSE, INC.",T37JWJDD79T4,7DHX3,"13201 Squires CT,North Potomac, Maryland,20878-3987, United States","13201 Squires Court,North Potomac, Maryland,20878, United States",https://www.terrapulse.com/,"Oct 20, 2014","Saurabh Channan, CEO","Saurabh Channan, CEO","Delaware, United States",Maryland 08
"MF Fire, Inc.",IN LIGHT THERAPY INC,FY59A2QNK655,920Z0,"30 South Angel Fire Road,Angel Fire, New Mexico,87710, United States","PO Box 362,,Angel Fire, New Mexico,87110-1600, United States",https://inlighttherapyinc.com/,"Sep 5, 2019","Jane Melone, COO","Marcia Marye-Denton, Director Community Outreach","New Mexico, United States",New Mexico 03
"MF Fire, Inc.","FIRE MOUNTAIN GEMS AND BEADS, INC.",LZHYHP1H3Y14,3LYP8,"1 Fire Mountain WAY,Grants Pass, Oregon,97526-2373, United States","1 Fire Mountain WAY,Grants Pass, Oregon,97526-2373, United States",http://www.firemountaingems.com/,"Apr 21, 1986","Chuck Wolfmueller, COO","Janet Mathews, CFO","Oregon, United States",Oregon 02
"MF Fire, Inc.",ROSENFIRE SRL,N9NNX3JNRLJ1,AH378,"Via Bormioli N 3,Brescia (bs),25135, Italy","Via Bormioli N 3,Brescia (bs), Brescia,25135, Italy",https://rosenfire.it/,"Jul 11, 2005","Alberto Mattia, Sole Director","Stewart Godwin, Director of Government Services","(blank), Italy",Not Applicable
"MF Fire, Inc.",C.E.T. FIRE PUMPS MFG LTD,QU5BMVZN99J5,L0545,"2 Industrielle,Pierreville, Qc,J0G1J0, Canada","2 Industrielle,Pierreville, Qc,J0G 1J0, Canada",https://www.fire-pump.com/,"Jun 1, 1995","STEPHAN THIBAULT, President",STEPHAN THIBAULT,"(blank), Canada",Not Applicable
"MF Fire, Inc.","KIDDE-FENWAL, INC.",ZQ11WUWJGAA4,0KDP7,"400 Main ST,Ashland, Massachusetts,01721-2150, United States","400 Main ST,Ashland, Massachusetts,01721-2150, United States",https://www.kidde-fenwal.com/,"Jan 1, 1987",Jamie McNally,"Jamie McNally, Compliance Engineer","Delaware, United States",Massachusetts 02
"Sommos, Inc.",,,,"AVENIDA ALMIRANTE BARROSO 00091 SAL 507 SAL 508,CENTRO,RIO DE JANEIRO,20031-916, BRA",,,,,,,
Ionic Devices,IONIC DEVICES INC,WKDMT9PHX1N7,(blank),"3417 Tulane DR APT 2,Hyattsville, Maryland,20783-1832, United States","3417 Tulane DR APT 2,Hyattsville, Maryland,20783-1832, United States",https://www.ionic-devices.com/,"Feb 22, 2023","Keith E Gregorczyk, CEO","Keith E Gregorczyk, CEO","Maryland, United States",Maryland 04
"And Battery Aero, Inc.",AND BATTERY AERO INC.,HGE9SXSJGSD9,9VF54,"2400 W El Camino Real APT 603,Mountain View, California,94040-4722, United States","221 Main ST.,PO Box 761,Los Altos, California,94023, United States",,"Aug 16, 2022","Shashank Sripad, Cofounder","Shashank Sripad, CTO","Delaware, United States",California 16
"And Battery Aero, Inc.","AERODESIGN, INC.",DM79NWJ3WNB9,1YNN8,"101 Clemmons RD,Mount Juliet, Tennessee,37122-3053, United States","101 Clemmons Road,Mount Juliet, Tennessee,37122-3013, United States",http://www.heico.com/,"Jan 30, 1982",ALEX LEDESMA,MICHAEL MONTGOMERY,"Tennessee, United States",Tennessee 05
"And Battery Aero, Inc.",DISCOUNT AERO PARTS LLC,LWS1XEKKHQH5,9BNC6,"318 South ST SE STE B,Leesburg, Virginia,20175-3737, United States","318 South Street SE,Bay B,Leesburg, Virginia,20175, United States",,"Oct 27, 2018",JONAS GUTU,JONAS GUTU,"Virginia, United States",Virginia 10
Red Ace Bio LLC,RED ACE BIO LLC,E58LVNGXNLK3,(blank),"1819 E Branch RD,State College, Pennsylvania,16801-7036, United States","1819 E Branch RD,State College, Pennsylvania,16801-7036, United States",https://www.redacebio.com/,"Nov 15, 2023","Scott M Leighow, Dr.","Scott M Leighow, Dr.","Pennsylvania, United States",Pennsylvania 15
"BEIT, Inc.",WOMEN OF THE SUN,G7W3FKBL6QL8,SNBR0,"Dco -BEIT Jala Street,Bethlehem City,00972, West Bank","Dco -BEIT Jala Street,Beit Jala - Bethlehem City,00972, West Bank",https://womensun.org/,"Feb 22, 2022","Reem Hajajreh, MRS","Reem Hajajreh, MRS","(blank), West Bank",Not Applicable
"BEIT, Inc.",,,,"PARCEL NO. 28, OF PLOT NO. 1758, BUILDING NO. 2940/35, SHAIMAA ST.,BEIT LAHIA, North Gaza,(blank), XGZ",,,,,,,
"BEIT, Inc.",BEIT ALMUSICA SHEFAAMR (R.A),W8XNSSLJE4M4,4384A,"14 Patriarch Clement Bahouth,Shefaamr,(blank), Israel","Pob 787,Shefaram,2020000, Israel",,"May 31, 1999",Amer Nakhleh,Amer Nakhleh,"(blank), Israel",Not Applicable
"BEIT, Inc.",,,,"SHUFAT 14,JERSUALEM,(blank), ISR",,,,,,,
"BEIT, Inc.",,,,"3131 CHEW ST,ALLENTOWN, PA,18104-5317, USA",,,,,,,
1eq Inc.,JME LTD,NBNLKQ5FHEX6,U07Z9,"Electron House,Old Nelson Street,Lowestoft,NR32 1EQ, United Kingdom","Electron House,Old Nelson Street,Lowestoft, Suffolk,NR32 1EQ, United Kingdom",https://www.jme.co.uk/,"Aug 26, 1986","JAMES DENTON, MR",JAMES DENTON,"(blank), United Kingdom",Not Applicable
Advanced Aircraft Company,"ADVANCED AIRCRAFT COMPANY, LLC",NBN3LGEXEH39,84M95,"1100 Exploration WAY,STE 302S,Hampton, Virginia,23666-6264, United States","1100 Exploration WAY STE 302S,Hampton, Virginia,23666-6264, United States",https://www.advancedaircraftcompany.com/,"May 3, 2017","Aaron Frank, Chief Operations Officer","Paul Allen, Chief Operations Officer","Virginia, United States",Virginia 03
Advanced Aircraft Company,YULISTA SUNRISE BEACH JV LLC,G9Y5CCCKR2Y8,95CL4,"5015 Business Park BLVD STE 3000,Anchorage, Alaska,99503-7177, United States","8600 Advanced Gateway SW,Huntsville, Alabama,35808-1336, United States",https://www.yulista.com/,"Sep 1, 2021","Courtney Andrews, Contracts Manager","Leigh Ripke, Contracts","Alaska, United States",Alaska 00
Advanced Aircraft Company,ADVANCED CERAMIC COATINGS LLC,YLA7SYTRGZF1,91CA4,"1191 Howell RD,Duncan, South Carolina,29334-8848, United States","1191 Howell RD,Duncan, South Carolina,29334-8848, United States",https://www.advanced-ceramic-coatings.com/,"Nov 10, 2014","Benjamin Deming, Quality Manager","Scott Hayes, Managing Director","Delaware, United States",South Carolina 04
Advanced Aircraft Company,YULISTA DEFENSE SYSTEMS LLC,DQMEWGH2DV33,9YAT3,"5015 Business Park BLVD STE 3000,Anchorage, Alaska,99503-7177, United States","8600 Advanced Gateway SW,Huntsville, Alabama,35808, United States",,"Apr 25, 2024",Wendy McGee,Tim Smith,"Alaska, United States",Alaska 00
Advanced Aircraft Company,ADVANCED TURBINE COMPONENT MANUFACTURING LLC,KLVLPMMYKSN4,8TMC6,"405 W Fairmont DR,Tempe, Arizona,85282-2007, United States","405 W Fairmont AVE,Tempe, Arizona,85282, United States",https://www.atcmfg.com/,"Dec 7, 2020","Stacy Kruse, Mrs","Timothy Grein, Mr.","Arizona, United States",Arizona 04
AliquantumRx Inc.,ALIQUANTUMRX INC,TKSWMKLG1J43,917Z0,"1812 Ashland AVE STE 100,Baltimore, Maryland,21205-1546, United States","1812 Ashland AVE STE 100,Baltimore, Maryland,21205-1546, United States",https://www.aliquantumrx.com/,"Oct 7, 2016","Nikola Kaludov, President","Nikola Kaludov, President","Maryland, United States",Maryland 07
Armaments Research Company,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,7VYH2,"6422 Broad ST,Bethesda, Maryland,20816-2608, United States","4445 Willard AVE STE 600,Chevy Chase , Maryland,20815, United States",http://www.armaments.us/,"Sep 8, 2013",Michael Canty,Michael Canty,"Delaware, United States",Maryland 08
Ashvattha Therapeutics Inc,"ASHVATTHA THERAPEUTICS, INC.",JK5CPL9WDQ85,9H5P4,"1235 Radio RD,STE 200,Redwood City, California,94065-1315, United States","1235 Radio ROAD, Suite 200,Redwood City, California,94065, United States",https://www.avttx.com/,"Sep 19, 2019","Sabrina Nieder, Controller","Elizabeth Torrelio, Head Program Management","Delaware, United States",California 15
"Beyond Reach Labs, Inc.","BEYOND REACH LABS, INC.",L4UYZ7S8RFP9,9RJU8,"5 Bayard RD APT 810,Pittsburgh, Pennsylvania,15213-1907, United States","5 Bayard RD APT 810,Pittsburgh, Pennsylvania,15213-1907, United States",https://www.beyondreachlabs.io/,"Nov 29, 2023",Mitchell Fogelson,Mitchell Fogelson,"Delaware, United States",Pennsylvania 12
"Datasembly, Inc.",DATASEMBLY INC,KY7CFJUMWP97,9DE97,"1775 Tysons BLVD,FL 5,Tysons, Virginia,22102-4284, United States","11816 Inwood RD #1489,Dallas, Texas,75244, United States",https://datasembly.com/,"May 27, 2014","Eric Zuckerman, VP Finance","Ian Saxton, Head of Sales","Delaware, United States",Virginia 11
"DOT Consulting, LLC",RED DOT CONSULTING LLC,R8KRXTVXTPS5,9FZL7,"2506 Coulter LN,Oakton, Virginia,22124-1033, United States","2506 Coulter LN,Oakton, Virginia,22124-1033, United States",https://www.rdc-i.com/,"Jul 22, 2021","John Barrass, President","John Barrass, President","Virginia, United States",Virginia 11
"DOT Consulting, LLC",PALE BLUE DOT CONSULTING LLC,JJUEEJRH5RG5,9YWA6,"8214 Riverboat DR,Tampa, Florida,33637-6577, United States","1630 58THE Avenue S APT 1,Saint Petersburg, Florida,33712, United States",https://pbdcs.com/,"Mar 14, 2024","Ryan C Countess, Chief Operating Officer","Eesa G Ali, Chief Executive Officer","Florida, United States",Florida 15
"DOT Consulting, LLC",,,,"59 HOOD STREET #2,LYNN, MA,01905-2100, USA",,,,,,,
"DOT Consulting, LLC",,,,"20 PARK PLZ STE 1118,null,BOSTON, MA,02116, USA",,,,,,,
"DOT Consulting, LLC",DANA TERRY,MZNEWKJ4ZZ91,9V1N2,"52 4 Dot LN,Belgrade, Montana,59714-7560, United States","52 4 Dot LN,Belgrade, Montana,59714-7560, United States",,"Mar 1, 2024",Dana Terry,Dana Terry,"Montana, United States",Montana 01
"Edessa, Inc.",,,,"42525 Edessa St,Palm Desert, CA,92211-0976, USA",,,,,,,
E-Pulse/Telliscope,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
E-Pulse/Telliscope,,,,,,,,,,,
E-Pulse/Telliscope,,,,,,,,,,,
E-Pulse/Telliscope,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
E-Pulse/Telliscope,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
"Flourish and Thrive Labs, LLC","FLOURISH AND THRIVE LABS, LLC",YY7YBLR4LX35,9EWJ9,"140 Mallard Court,Grayslake, Illinois,60030-3411, United States","75 Commerce DR #692,Grayslake, Illinois,60030-9998, United States",https://www.fandtlabs.com/,"Jul 16, 2018","Jefferson E McMillan-Wilhoit, Mr","Juliana M McMillan-Wilhoit, Ms.","Illinois, United States",Illinois 10
"Fzata, Inc.",FZATA INC,SLGDVHJS1Y85,7HCP9,"1450 S Rolling RD,Halethorpe, Maryland,21227-3863, United States","1450 S Rolling RD,Halethorpe, Maryland,21227-3863, United States",,"Oct 6, 2015","Zhiyong Yang, CEO","Zhiyong Yang, CEO","Delaware, United States",Maryland 07
"Gray Zone, LLC",,,,"1592 NIAGARA FALLS BLVD,TONAWANDA, NY,14150-7529, USA",,,,,,,
"Gray Zone, LLC",GRAY ZONE CONSULTING LLC,WB8YET58GDJ7,9B3T9,"1125 West ST STE 200,Annapolis, Maryland,21401-4279, United States","1125 West ST STE 200,Annapolis, Maryland,21401-4279, United States",https://grayzoneconsulting.org/,"May 12, 2022","Anthony Gilgis, Owner","Anthony Gilgis, Owner","Maryland, United States",Maryland 03
"Gray Zone, LLC",GRAY ZONE CONSULTING GROUP LLC,T12VPQ513296,04L95,"10410 Great Egret DR,Orland Park, Illinois,60467-8577, United States","10410 Great Egret DR,Orland Park, Illinois,60467, United States",,"Dec 21, 2023",Erica Bush,Erica Bush,"Illinois, United States",Illinois 06
"Gray Zone, LLC","GRAY ZONE, LLC",RWMNUWBCKAJ9,8EG75,"10328 Mockingbird Pond CT,Burke, Virginia,22015-3764, United States","10328 Mockingbird Pond CT,Burke, Virginia,22015-3764, United States",https://grayzonesolutions.com/,"Oct 1, 2018","Daniel M Colman, President","Daniel M Colman, President","Virginia, United States",Virginia 11
"Gray Zone, LLC",STS AVIATION SERVICES IRELAND LIMITED,WBJWMJCA7JX5,SNDJ4,"Unit 8-11 Distribution Centre,Shannon Free Zone,Shannon, Clare,V14 W638, Ireland","Unit 8-11 Distribution Centre,Shannon Free Zone,Shannon, Clare,V14 WE51, Ireland",,"Mar 23, 2012","Patrick Meyer, Vice President","Patrick Meyer, Vice President","(blank), Ireland",Not Applicable
"Local Home Care Partners, LLC",BLACKTOWER & PARTNERS LLC,MYWJWLEC8E65,9VGA1,"903 Lake Lily DR APT A314,Maitland, Florida,32751-7619, United States","903 Lake Lily DR,A314,Maitland, Florida,32751-7619, United States",,"Jul 20, 2023","IVAN FELIPE TORRENEGRA MAYORGA, LANDSCAPE ARCHITECT",IVAN FELIPE TORRENEGRA MAYORGA,"Florida, United States",Florida 10
LOOP,,,,,,,,,,,
LOOP,,,,,,,,,,,
LOOP,LOOP INDEPENDENT SCHOOL DISTRICT,NZA2ZJ6DRJX4,5FGD4,"1441 Fm 303,Loop, Texas,79342-2213, United States","P.O. Box 917,Loop, Texas,79342, United States",,"Aug 1, 1923",RHONDA D BRATCHER,RHONDA D BRATCHER,"(blank), (blank)",Texas 19
LOOP,LOOP SHIP REPAIR LLC,MWA9SYLNMTF8,993L0,"712 Lemon AVE,Vista, California,92084-5104, United States","712 Lemon AVE,Vista, California,92084-5104, United States",,"Jan 4, 2022",Josh Loop,Josh Loop,"California, United States",California 49
LOOP,COMPETITIVE ENGINEERING INC,VKUFBJ8X4819,0H978,"3371 E Hemisphere Loop,Tucson, Arizona,85706-5011, United States","3371 E Hemisphere Loop,3390 E. Global Loop Suite 150,Tucson, Arizona,85706-5011, United States",http://www.ceiglobal.com/,"Apr 1, 1987","Stacey Lee, CFO","Don Martin, President","Arizona, United States",Arizona 07
"Materic, LLC",MATERIC LLC,HZ5UWCKDVJJ3,8PWR5,"1300 Bayard ST,Baltimore, Maryland,21230-1901, United States","1300 Bayard ST,Baltimore, Maryland,21230-2043, United States",,"Jul 4, 2020",Kelli Booth,Kelli Booth,"Maryland, United States",Maryland 07
Medical and Educational Perspectives,PURE PERSPECTIVES LLC,FSSUL3MAM1V3,9FPV9,"9604 Big Tree LN,Glen Allen, Virginia,23060-3211, United States","10307 W. Broad ST,Box 296,Glen Allen, Virginia,23060, United States",,"Oct 18, 2021","Adegboye O Adebayo, Mr.","Tameka L Adebayo, Mrs.","Virginia, United States",Virginia 01
Medical and Educational Perspectives,"DKO PERSPECTIVES, LLC",PESMQ9NUTGM7,9XLT7,"1340 N 38TH ST,Lincoln, Nebraska,68503-2021, United States","1340 N 38TH ST,Lincoln, Nebraska,68503-2021, United States",,"May 17, 2024",Dustin Oltman,Dustin Oltman,"Nebraska, United States",Nebraska 01
Medical and Educational Perspectives,STRATEGYGEN CO,EKSBFFNJ5739,65HM0,"50 N Laura ST,STE 2500,Jacksonville, Florida,32202-3646, United States","50 N Laura ST STE 2500,Jacksonville, Florida,32202-3646, United States",https://strategygen.com/,"Jul 15, 2009","Donald R Haley, Dr.","Donald R Haley, Dr.","Florida, United States",Florida 04
NanoChon,"NANOCHON, INC.",HSAAS2NTM6K3,7LG68,"1317 Shepherd ST NW Unit D,Washington, District Of Columbia,20011-5559, United States","1317 Shepherd ST NW,Unit D,Washington, District Of Columbia,20011-3625, United States",https://www.nanochon.com/,"Aug 19, 2021","Ben Holmes, CEO/Secretary","Ben Holmes, CEO/Secretary","Delaware, United States",District Of Columbia 98
Nanodirect LLC,NANODIRECT LLC,DK1KNJNL7YV5,6YW10,"1300 Bayard ST,Baltimore, Maryland,21230-1901, United States","1300 Bayard ST,Baltimore, Maryland,21230-1901, United States",,"Jul 22, 2013",Kelli Booth,Kelli Booth,"Maryland, United States",Maryland 07
NasaClip,"NASACLIP, INC.",HWVLQYF3WH94,8UCT1,"1100 Wicomico ST,STE 600-C,Baltimore, Maryland,21230-2090, United States","8717 Timber Oak LN,Laurel, Maryland,20723, United States",https://nasaclip.com/,"Jul 7, 2015","Elizabeth P Clayborne, Dr","Elizabeth P Clayborne, Dr","Maryland, United States",Maryland 07
"Oculi, Inc",FRIS INC,QPDQS5PB3JM6,91YG2,"260 E Main ST STE 6325,Rochester, New York,14604-2100, United States","260 E Main ST STE 6325,Rochester, New York,14604-2100, United States",https://www.oculi.ai/,"Oct 15, 2019","Patrick Oduor, Mr.","Patrick Oduor, Mr.","Delaware, United States",New York 25
"Pancopia, Inc.","PANCOPIA, INC.",ZRV7TNXZPDJ3,7AJM7,"1100 Exploration WAY STE 208,Hampton, Virginia,23666-6264, United States","1100 Exploration WAY,Suite 208,Hampton, Virginia,23666-6264, United States",https://www.pancopia.com/,"Nov 7, 2014","William Cumbie, Chief Executive Officer","William Cumbie, Chief Executive Officer","Virginia, United States",Virginia 03
"Park & Diamond, inc.",VACGEN LIMITED,H2GKQLE1S5K9,U1UT3,"Unit A,Swallow Enterprise Park,Hailsham,BN27 4EL, United Kingdom","Unit A,Swallow Business PARK, Diamond DRIVE, Lower Dicker,Hailsham, East Sussex,BN27 4EL, United Kingdom",,"Feb 11, 2005","Philip Jackson, Finance Manager","Philip Jackson, Finance Manager","(blank), United Kingdom",Not Applicable
"Park & Diamond, inc.",CRAWFORD COUNTY,F65KN4D4MJV4,5HK03,"903 Diamond Park,Meadville, Pennsylvania,16335-2640, United States","903 Diamond Park,Finance Department,Meadville, Pennsylvania,16335-2640, United States",,"Apr 1, 1800","Stephanie C. Franz, CFO","DENISE MASON, Deputy CFO","(blank), (blank)",Pennsylvania 16
"Park & Diamond, inc.",EASTLAND MEMORIAL HOSPITAL DISTRICT,UK9VGK4RBBA3,9KBL3,"169 Lake Park RD,Lewisville, Texas,75057-2303, United States","169 Lake Park RD,Lewisville, Texas,75057-2303, United States",,"Mar 1, 2007",Diamond McNeal,Diamond McNeal,"(blank), (blank)",Texas 26
"Park & Diamond, inc.",,,,"1700 W SUSQUEHANNA AVE OFC 14,null,PHILADELPHIA, PA,19121-1642, USA",,,,,,,
"Park & Diamond, inc.",,,,"2402 SHARON OAKS DR,MENLO PARK, CA,94025-6829, USA",,,,,,,
"PathoDynamics, LLC",PATHODYNAMICS LLC,MHRXDJYJAPU9,94RF7,"10300 Eaton PL STE 440,Fairfax, Virginia,22030-2239, United States","13701 Canal Vista CT,Potomac, Maryland,20854-1024, United States",,"Feb 16, 2021","Mohsin Jafri, CTO","Mohsin Jafri, CTO","Virginia, United States",Virginia 11
"PediaMetrix, Inc",PEDIAMETRIX INC.,M41ALBKWRKL5,81WG5,"155 Gibbs ST, Unit 537,Rockville, Maryland,20850-0393, United States","155 Gibbs ST STE 537,Rockville, Maryland,20850-0393, United States",,"Jan 23, 2018","Fereshteh Aalamifar, Dr",Reza Seifabadi,"Delaware, United States",Maryland 08
Ready Robotics,,,,"1080 STEELWOOD RD,COLUMBUS, OH,43212-1360, USA",,,,,,,
Ready Robotics,BUILT ROBOTICS INC,QFX1TN6R51R8,7R0J7,"3433 3RD Street,San Francisco, California,94124, United States","3433 3RD ST,San Francisco, California,94124-1454, United States",http://www.builtrobotics.com/,"Jul 7, 2016","Stefanie Hodapp, Business Operations Associate","Stefanie Hodapp, Business Operations Associate","Delaware, United States",California 11
"Rhizome, LLC",RHIZOME INSIGHTS LIMITED,PQL6M8EM5FP1,(blank),"2 Old Bath Road,Newbury,RG14 1QL, United Kingdom","2 Old Bath Road,Newbury,RG14 1QL, United Kingdom",,"May 11, 2021","Ian Liddle, Mr","Ian Liddle, Mr","(blank), United Kingdom",Not Applicable
"Rhizome, LLC",,,,"58 WALDOBORO RD,WASHINGTON, ME,04574-3600, USA",,,,,,,
"Rhizome, LLC",,,,"3592 Collins Ferry Rd Ste 250,null,Morgantown, WV,26505-2374, USA",,,,,,,
"Rhizome, LLC",THE RHIZOME CENTER FOR MIGRANTS,HJDUB76QGP61,(blank),"815 Brazos ST STE 500,Austin, Texas,78701-2509, United States","3403 West T C Jester BLVD #400,Houston, Texas,77018, United States",https://www.rhizomecenter.org/,"Apr 19, 2018",Tran Dang,Tran Dang,"Texas, United States",Texas 37
"Rhizome, LLC",RHIZOME DATA INC,UJHYTZ3RM7U6,(blank),"3619 Georgia Avenue NORTHWEST, APT 502,Washington, District Of Columbia,20010-1977, United States","3619 Georgia Avenue NORTHWEST, APT 502,Washington, District Of Columbia,20010-1977, United States",https://www.rhizomedata.com/,"Aug 9, 2022",Mishal Thadani,Mishal Thadani,"Delaware, United States",District Of Columbia 98
